0,1,2
12.615796,41.726648,1.0
12.615799,41.726636,2.0
12.615814,41.726609,3.0
12.615831,41.72661,4.0
12.615838,41.726591,5.0
12.61585,41.726577,6.0
12.615856,41.726556,7.0
12.615852,41.72652,8.0
12.615843,41.726491,9.0
12.615835,41.726461,10.0
12.615834,41.726439,11.0
12.615829,41.726385,13.0
12.615827,41.726343,14.0
12.615825,41.726293,15.0
12.615835,41.726249,16.0
12.615836,41.726194,17.0
12.615856,41.726152,18.0
12.615862,41.726086,19.0
12.615872,41.726021,20.0
12.615881,41.725955,21.0
12.615897,41.725899,22.0
12.615914,41.72585,23.0
12.615936,41.72576,25.0
12.615951,41.725718,26.0
12.615964,41.725674,27.0
12.615977,41.725633,28.0
12.616009,41.725609,29.0
12.616013,41.725546,30.0
12.616003,41.725485,31.0
12.616009,41.725433,32.0
12.616022,41.725416,33.0
12.616035,41.725383,34.0
12.616039,41.725361,35.0
12.616043,41.725337,36.0
12.616028,41.725323,37.0
12.616002,41.725309,38.0
12.615965,41.725303,39.0
12.615922,41.725301,40.0
12.615872,41.725307,41.0
12.615803,41.725297,42.0
12.615705,41.725262,43.0
12.615602,41.725238,44.0
12.615485,41.725217,45.0
12.615348,41.725202,46.0
12.61522,41.725185,47.0
12.615074,41.72517,48.0
12.614928,41.725155,49.0
12.61478,41.725141,50.0
12.614615,41.725124,51.0
12.614468,41.725109,52.0
12.614316,41.725087,53.0
12.614163,41.725069,54.0
12.614003,41.725054,55.0
12.613859,41.725043,56.0
12.613693,41.725023,57.0
12.613543,41.725003,58.0
12.613381,41.724979,59.0
12.613226,41.724956,60.0
12.613068,41.724934,61.0
12.61291,41.72491,62.0
12.612756,41.724887,63.0
12.612609,41.724871,64.0
12.612444,41.724837,65.0
12.612276,41.724797,66.0
12.61212,41.724761,67.0
12.611968,41.724731,68.0
12.611813,41.724701,69.0
12.611661,41.724671,70.0
12.611521,41.724645,71.0
12.611387,41.724625,72.0
12.611251,41.724592,73.0
12.611119,41.724568,74.0
12.610999,41.724541,75.0
12.610898,41.724514,76.0
12.6108,41.724493,77.0
12.610722,41.724479,78.0
12.610654,41.724471,79.0
12.610605,41.724444,80.0
12.610561,41.72443,81.0
12.610529,41.724424,82.0
12.610494,41.724417,83.0
12.610424,41.724389,84.0
12.610344,41.724363,85.0
12.610269,41.724339,86.0
12.610181,41.724314,87.0
12.61009,41.724288,88.0
12.609988,41.724247,89.0
12.609901,41.724221,90.0
12.609807,41.724195,91.0
12.609722,41.724172,92.0
12.609631,41.724145,93.0
12.609543,41.724117,94.0
12.609433,41.724074,95.0
12.609319,41.724033,96.0
12.6092,41.723992,97.0
12.609084,41.723951,98.0
12.608958,41.723913,99.0
12.608825,41.723874,100.0
12.608698,41.723843,101.0
12.608563,41.723816,102.0
12.608431,41.72379,103.0
12.608288,41.723768,104.0
12.608147,41.723746,105.0
12.607994,41.723726,106.0
12.607838,41.723701,107.0
12.607698,41.723684,108.0
12.607553,41.723664,109.0
12.607399,41.723639,110.0
12.607244,41.72361,111.0
12.607095,41.723581,112.0
12.606955,41.723531,113.0
12.606811,41.723488,114.0
12.606664,41.723439,115.0
12.606528,41.723393,116.0
12.606396,41.723343,117.0
12.606264,41.723289,118.0
12.606137,41.723236,119.0
12.606008,41.723196,120.0
12.605863,41.723155,121.0
12.605707,41.723109,122.0
12.605558,41.723067,123.0
12.605408,41.723036,124.0
12.605256,41.722998,125.0
12.605105,41.722965,126.0
12.604953,41.722937,127.0
12.604801,41.722895,128.0
12.60464,41.722845,129.0
12.604479,41.722805,130.0
12.604324,41.722765,131.0
12.604165,41.722723,132.0
12.604009,41.722683,133.0
12.603848,41.722641,134.0
12.603688,41.722596,135.0
12.603522,41.722554,136.0
12.60336,41.722509,137.0
12.603189,41.722463,138.0
12.603022,41.722411,139.0
12.602871,41.722369,140.0
12.602707,41.722325,141.0
12.602541,41.722276,142.0
12.602382,41.722231,143.0
12.602226,41.722187,144.0
12.602063,41.722127,145.0
12.601908,41.722083,146.0
12.601739,41.722038,147.0
12.601577,41.721994,148.0
12.601426,41.721953,149.0
12.601271,41.721906,150.0
12.601131,41.721866,151.0
12.600991,41.721829,152.0
12.60085,41.721797,153.0
12.600727,41.721764,154.0
12.600607,41.721728,155.0
12.600481,41.72169,156.0
12.600363,41.721646,157.0
12.600225,41.721603,158.0
12.600085,41.72156,159.0
12.599946,41.721526,160.0
12.599796,41.721486,161.0
12.599644,41.721446,162.0
12.599486,41.721401,163.0
12.599328,41.72136,164.0
12.599168,41.721326,165.0
12.599007,41.721304,166.0
12.598844,41.721284,167.0
12.598682,41.72126,168.0
12.598512,41.721247,169.0
12.59834,41.72123,170.0
12.598154,41.721216,171.0
12.597953,41.721194,172.0
12.597756,41.72118,173.0
12.597546,41.721153,174.0
12.597344,41.721133,175.0
12.597134,41.721119,176.0
12.59692,41.721101,177.0
12.596706,41.72109,178.0
12.596472,41.72108,179.0
12.596256,41.721065,180.0
12.596035,41.721048,181.0
12.59579,41.721012,182.0
12.595581,41.720984,183.0
12.59535,41.72097,184.0
12.595142,41.720943,185.0
12.594935,41.720925,186.0
12.594709,41.7209,187.0
12.594494,41.720871,188.0
12.594285,41.720838,189.0
12.594068,41.7208,190.0
12.593866,41.720764,191.0
12.593658,41.720715,192.0
12.59345,41.720671,193.0
12.593248,41.720626,194.0
12.59303,41.72058,195.0
12.592834,41.720534,196.0
12.592633,41.720489,197.0
12.592421,41.720443,198.0
12.592219,41.720403,199.0
12.592016,41.720379,200.0
12.591805,41.720354,201.0
12.591606,41.720338,202.0
12.591406,41.720323,203.0
12.591211,41.720299,204.0
12.591022,41.720261,205.0
12.590834,41.720216,206.0
12.590656,41.72016,207.0
12.590475,41.720107,208.0
12.590307,41.720041,209.0
12.590144,41.719964,210.0
12.589953,41.719871,211.0
12.589801,41.719793,212.0
12.589653,41.719704,213.0
12.5895,41.719612,214.0
12.589355,41.719515,215.0
12.589207,41.719413,216.0
12.589058,41.719315,217.0
12.588912,41.719221,218.0
12.588752,41.719118,219.0
12.588594,41.719023,220.0
12.588441,41.718933,221.0
12.588293,41.718838,222.0
12.588137,41.718739,223.0
12.587981,41.71865,224.0
12.587827,41.71856,225.0
12.587673,41.71846,226.0
12.587526,41.718355,227.0
12.587395,41.718247,228.0
12.587273,41.718125,229.0
12.587153,41.718008,230.0
12.587042,41.717897,231.0
12.586926,41.717788,232.0
12.586814,41.717674,233.0
12.586695,41.717573,234.0
12.586573,41.717475,235.0
12.586443,41.717385,236.0
12.586326,41.717303,237.0
12.586198,41.717233,238.0
12.586067,41.717163,239.0
12.585932,41.717093,240.0
12.585784,41.717019,241.0
12.585629,41.716942,242.0
12.585475,41.716867,243.0
12.58531,41.716807,244.0
12.585138,41.716736,245.0
12.584952,41.716674,246.0
12.584789,41.716622,247.0
12.584611,41.716583,248.0
12.584434,41.716541,249.0
