0,1,2
-52.76715,47.53036,1.0
-52.76705,47.53043,2.0
-52.76693,47.53048,3.0
-52.76683,47.53055,4.0
-52.76671,47.5306,5.0
-52.7666,47.53065,6.0
-52.76648,47.53071,7.0
-52.76636,47.53076,8.0
-52.76626,47.53083,9.0
-52.76615,47.53088,10.0
-52.76605,47.53093,11.0
-52.76593,47.531,12.0
-52.76585,47.53105,13.0
-52.76578,47.53111,14.0
-52.76575,47.53118,15.0
-52.76575,47.53125,16.0
-52.76576,47.53131,17.0
-52.76583,47.53138,18.0
-52.76591,47.53143,19.0
-52.76601,47.53148,20.0
-52.76613,47.53151,21.0
-52.76623,47.53155,22.0
-52.76631,47.53156,23.0
-52.76638,47.53158,24.0
-52.76641,47.5316,25.0
-52.76645,47.53163,26.0
-52.76646,47.53166,27.0
-52.76646,47.53171,28.0
-52.76645,47.53178,29.0
-52.76641,47.53185,30.0
-52.76636,47.53195,31.0
-52.7663,47.53203,32.0
-52.76625,47.53213,33.0
-52.7662,47.53223,34.0
-52.76613,47.53233,35.0
-52.76608,47.53243,36.0
-52.76601,47.53251,37.0
-52.76595,47.53261,38.0
-52.7659,47.5327,39.0
-52.76583,47.5328,40.0
-52.76578,47.5329,41.0
-52.76571,47.53298,42.0
-52.76566,47.53308,43.0
-52.7656,47.53318,44.0
-52.76555,47.53326,45.0
-52.7655,47.53335,46.0
-52.76545,47.53343,47.0
-52.7654,47.5335,48.0
-52.76535,47.53358,49.0
-52.76531,47.53363,50.0
-52.76528,47.53368,51.0
-52.76526,47.53371,52.0
-52.76525,47.53373,53.0
-52.76525,47.53375,54.0
-52.76523,47.53378,55.0
-52.7652,47.53381,56.0
-52.76518,47.53388,57.0
-52.76513,47.53395,58.0
-52.7651,47.53401,59.0
-52.76505,47.5341,60.0
-52.765,47.53418,61.0
-52.76495,47.53428,62.0
-52.76488,47.53438,63.0
-52.76481,47.53448,64.0
-52.76476,47.53458,65.0
-52.7647,47.53468,66.0
-52.76463,47.5348,67.0
-52.76456,47.5349,68.0
-52.7645,47.535,69.0
-52.76441,47.5351,70.0
-52.76431,47.5352,71.0
-52.76421,47.5353,72.0
-52.76411,47.53538,73.0
-52.76401,47.53548,74.0
-52.7639,47.53558,75.0
-52.7638,47.53566,76.0
-52.76368,47.53575,77.0
-52.76356,47.53585,78.0
-52.76345,47.53593,79.0
-52.76331,47.53601,80.0
-52.76318,47.5361,81.0
