0,1,2
-95.866316,36.167393,1.0
-95.866325,36.167401,2.0
-95.866336,36.167408,3.0
-95.866344,36.167412,4.0
-95.866351,36.167416,5.0
-95.866355,36.167419,6.0
-95.866357,36.167423,7.0
-95.866357,36.167426,8.0
-95.866355,36.167429,9.0
-95.866353,36.167431,10.0
-95.86635,36.167432,11.0
-95.866348,36.167432,12.0
-95.866345,36.167432,13.0
-95.866344,36.167431,14.0
-95.866342,36.16743,15.0
-95.866341,36.167428,16.0
-95.866342,36.167427,17.0
-95.866344,36.167426,18.0
-95.866345,36.167425,19.0
-95.866346,36.167423,20.0
-95.866348,36.167421,21.0
-95.866308,36.167409,22.0
-95.866315,36.167414,23.0
-95.866324,36.167415,24.0
-95.866335,36.167414,25.0
-95.866341,36.167414,26.0
-95.866347,36.167413,27.0
-95.866354,36.167411,28.0
-95.86636,36.16741,29.0
-95.866365,36.16741,30.0
-95.86637,36.167409,31.0
-95.866374,36.167407,32.0
-95.866376,36.167407,33.0
-95.866377,36.167407,34.0
-95.866377,36.167404,35.0
-95.866376,36.167403,36.0
-95.866376,36.167403,37.0
-95.866376,36.167403,38.0
-95.866375,36.167404,39.0
-95.866375,36.167404,40.0
-95.866374,36.167404,41.0
-95.866374,36.167403,42.0
-95.866374,36.167402,43.0
-95.866373,36.167402,44.0
-95.866371,36.167402,45.0
-95.86637,36.167401,46.0
-95.866369,36.1674,47.0
-95.866368,36.167397,48.0
-95.866367,36.167396,49.0
-95.866368,36.167394,50.0
-95.866368,36.167392,51.0
-95.86637,36.167391,52.0
-95.866372,36.167391,53.0
-95.866372,36.167391,54.0
-95.866372,36.167392,55.0
-95.86637,36.167394,56.0
-95.866369,36.167397,57.0
-95.866366,36.167399,58.0
-95.866365,36.167401,59.0
-95.866363,36.167403,60.0
-95.866361,36.167404,61.0
-95.866358,36.167405,62.0
-95.866357,36.167405,63.0
-95.866354,36.167405,64.0
-95.866354,36.167405,65.0
-95.866355,36.167404,66.0
-95.866355,36.167403,67.0
-95.866355,36.167401,68.0
-95.866356,36.1674,69.0
-95.866356,36.167398,70.0
-95.866357,36.167396,71.0
-95.866357,36.167395,72.0
-95.866356,36.167394,73.0
-95.866356,36.167395,74.0
-95.866356,36.167396,75.0
-95.866357,36.167397,76.0
-95.866357,36.167398,77.0
-95.866357,36.167399,78.0
-95.866357,36.167401,79.0
-95.866357,36.167403,80.0
-95.866358,36.167405,81.0
-95.866358,36.167407,82.0
-95.866357,36.16741,83.0
-95.866356,36.167411,84.0
-95.866355,36.167413,85.0
-95.866354,36.167413,86.0
-95.866353,36.167415,87.0
-95.866353,36.167416,88.0
-95.866351,36.167418,89.0
-95.86635,36.16742,90.0
-95.86635,36.167423,91.0
-95.866349,36.167425,92.0
-95.866348,36.167428,93.0
-95.866348,36.167431,94.0
-95.866348,36.167433,95.0
-95.866348,36.167436,96.0
-95.86635,36.167434,97.0
-95.866347,36.167426,98.0
-95.866343,36.16742,99.0
-95.866335,36.167416,100.0
-95.866325,36.167411,101.0
-95.866317,36.167407,102.0
-95.866309,36.167402,103.0
-95.866302,36.167392,104.0
-95.866297,36.167383,105.0
-95.866292,36.167376,106.0
-95.86629,36.167369,107.0
-95.86629,36.167369,108.0
-95.866297,36.167359,109.0
-95.866307,36.16734,110.0
-95.866317,36.167311,111.0
-95.866335,36.167282,112.0
-95.866358,36.16725,113.0
-95.866383,36.167216,114.0
-95.866413,36.167181,115.0
-95.866445,36.167143,116.0
-95.866472,36.167103,117.0
-95.866497,36.167071,118.0
-95.866522,36.167043,119.0
-95.866549,36.167018,120.0
-95.866582,36.166997,121.0
-95.866624,36.166979,122.0
-95.866673,36.166965,123.0
-95.866724,36.166956,124.0
-95.86678,36.166952,125.0
-95.866841,36.166949,126.0
-95.866904,36.166946,127.0
-95.866969,36.166944,128.0
-95.867035,36.166943,129.0
-95.867101,36.166943,130.0
-95.867167,36.166944,131.0
-95.867234,36.166944,132.0
-95.867301,36.166945,133.0
-95.867368,36.166944,134.0
-95.867434,36.166943,135.0
-95.8675,36.166943,136.0
-95.867565,36.166943,137.0
-95.867627,36.166943,138.0
-95.86768,36.166945,139.0
-95.867723,36.166943,140.0
-95.867753,36.166944,141.0
-95.867778,36.166942,142.0
-95.867806,36.166944,143.0
-95.867843,36.166945,144.0
-95.867891,36.166945,145.0
-95.86795,36.166946,146.0
-95.868015,36.166945,147.0
-95.868085,36.166944,148.0
-95.868158,36.166944,149.0
-95.868231,36.166945,150.0
-95.868306,36.166944,151.0
-95.868379,36.166945,152.0
-95.868445,36.166946,153.0
-95.868504,36.166946,154.0
-95.868554,36.166946,155.0
-95.868592,36.166946,156.0
-95.868618,36.166945,157.0
-95.86863,36.166944,158.0
-95.86863,36.166944,159.0
-95.868644,36.166943,160.0
-95.868677,36.166935,161.0
-95.868723,36.166914,162.0
-95.868765,36.16688,163.0
-95.868798,36.166831,164.0
-95.868818,36.166768,165.0
-95.868825,36.166697,166.0
-95.868826,36.166617,167.0
-95.868827,36.166529,168.0
-95.868829,36.166435,169.0
-95.86883,36.166338,170.0
-95.86883,36.166234,171.0
-95.868828,36.166127,172.0
-95.868828,36.166016,173.0
-95.868828,36.165903,174.0
-95.868829,36.165786,175.0
-95.868832,36.165667,176.0
-95.868835,36.165548,177.0
-95.868838,36.165427,178.0
-95.868842,36.165305,179.0
-95.868847,36.165181,180.0
-95.86885,36.165057,181.0
-95.868851,36.164937,182.0
-95.868851,36.164819,183.0
-95.868852,36.164704,184.0
-95.868848,36.164589,185.0
-95.868843,36.164473,186.0
-95.868844,36.164356,187.0
-95.868842,36.164239,188.0
-95.868839,36.16412,189.0
-95.868838,36.164002,190.0
-95.868838,36.163887,191.0
-95.868838,36.163774,192.0
-95.868838,36.163662,193.0
-95.868838,36.163551,194.0
-95.868836,36.163443,195.0
-95.868835,36.163336,196.0
-95.868833,36.16323,197.0
-95.86883,36.163124,198.0
-95.868828,36.163019,199.0
-95.868825,36.162913,200.0
-95.868822,36.162807,201.0
-95.86882,36.162703,202.0
-95.868818,36.162599,203.0
-95.868815,36.162494,204.0
-95.868809,36.162388,205.0
-95.868801,36.162282,206.0
-95.868794,36.162175,207.0
-95.868791,36.162068,208.0
-95.868789,36.161962,209.0
-95.868786,36.161857,210.0
-95.868783,36.161756,211.0
-95.868783,36.161656,212.0
-95.868787,36.161562,213.0
-95.868798,36.161475,214.0
-95.868822,36.161394,215.0
-95.868858,36.161319,216.0
-95.868909,36.16125,217.0
-95.868971,36.161184,218.0
-95.86904,36.16112,219.0
-95.869111,36.161054,220.0
-95.869178,36.160984,221.0
-95.869235,36.160905,222.0
-95.869276,36.16082,223.0
-95.869297,36.160731,224.0
-95.869296,36.160641,225.0
-95.869269,36.160551,226.0
-95.869218,36.160468,227.0
-95.869146,36.160394,228.0
-95.869056,36.160332,229.0
-95.868951,36.160286,230.0
-95.868834,36.160262,231.0
-95.868713,36.160259,232.0
-95.868593,36.160281,233.0
-95.86848,36.160323,234.0
-95.868373,36.160381,235.0
-95.868268,36.160451,236.0
-95.868162,36.160522,237.0
-95.868052,36.160591,238.0
-95.867931,36.160646,239.0
-95.867802,36.16068,240.0
-95.867667,36.160695,241.0
-95.867525,36.160697,242.0
-95.867378,36.160694,243.0
-95.867226,36.160692,244.0
-95.867069,36.160691,245.0
-95.866908,36.16069,246.0
-95.866746,36.160689,247.0
-95.866582,36.160686,248.0
-95.866418,36.160683,249.0
-95.866253,36.160681,250.0
-95.866087,36.160681,251.0
-95.865923,36.16068,252.0
-95.865758,36.160677,253.0
-95.865594,36.160673,254.0
-95.865431,36.16067,255.0
-95.865266,36.160666,256.0
-95.865104,36.160664,257.0
-95.86494,36.160662,258.0
-95.864777,36.160658,259.0
-95.864614,36.160652,260.0
-95.86445,36.160647,261.0
-95.864285,36.160643,262.0
-95.864118,36.160642,263.0
-95.86395,36.16064,264.0
-95.86378,36.160639,265.0
-95.863611,36.160638,266.0
-95.863443,36.160636,267.0
-95.863275,36.16063,268.0
-95.863109,36.160622,269.0
-95.862945,36.160614,270.0
-95.862788,36.160611,271.0
-95.862637,36.160611,272.0
-95.862501,36.160609,273.0
-95.862377,36.160608,274.0
-95.862263,36.160607,275.0
-95.862156,36.160606,276.0
-95.862054,36.160604,277.0
-95.861954,36.160603,278.0
-95.861859,36.1606,279.0
-95.86177,36.16059,280.0
-95.861688,36.160567,281.0
-95.861624,36.160523,282.0
-95.861585,36.160465,283.0
-95.861569,36.160393,284.0
-95.861568,36.160311,285.0
-95.861568,36.160219,286.0
-95.861566,36.160117,287.0
-95.861561,36.160007,288.0
-95.861547,36.159888,289.0
-95.861522,36.159764,290.0
-95.861489,36.159635,291.0
-95.86145,36.1595,292.0
-95.861411,36.159357,293.0
-95.861369,36.15921,294.0
-95.861325,36.159057,295.0
-95.86128,36.158899,296.0
-95.861234,36.158735,297.0
-95.861189,36.158564,298.0
-95.861146,36.158387,299.0
-95.861108,36.158203,300.0
-95.861076,36.158013,301.0
-95.861051,36.157821,302.0
-95.861032,36.157629,303.0
-95.861015,36.157437,304.0
-95.860998,36.157243,305.0
-95.86098,36.157047,306.0
-95.860963,36.156848,307.0
-95.860945,36.156646,308.0
-95.86093,36.156441,309.0
-95.860915,36.156235,310.0
-95.860899,36.156027,311.0
-95.860884,36.155816,312.0
-95.860869,36.155606,313.0
-95.860856,36.155394,314.0
-95.860846,36.155182,315.0
-95.860837,36.154971,316.0
-95.860827,36.154761,317.0
-95.860818,36.154552,318.0
-95.860809,36.154343,319.0
-95.8608,36.154136,320.0
-95.86079,36.153928,321.0
-95.86078,36.153721,322.0
-95.860771,36.153514,323.0
-95.860763,36.153306,324.0
-95.860755,36.153098,325.0
-95.860748,36.152891,326.0
-95.86074,36.152683,327.0
-95.860732,36.152475,328.0
-95.860724,36.152268,329.0
-95.860716,36.15206,330.0
-95.860709,36.151852,331.0
-95.860702,36.151645,332.0
-95.860695,36.151438,333.0
-95.860688,36.151231,334.0
-95.86068,36.151023,335.0
-95.860673,36.150814,336.0
-95.860665,36.150605,337.0
-95.860657,36.150396,338.0
-95.860648,36.150186,339.0
-95.860637,36.149975,340.0
-95.860627,36.149764,341.0
-95.860619,36.149552,342.0
-95.86061,36.14934,343.0
-95.860601,36.149127,344.0
-95.860592,36.148912,345.0
-95.860584,36.148696,346.0
-95.860577,36.148478,347.0
-95.86057,36.148258,348.0
-95.860564,36.148036,349.0
-95.860557,36.147813,350.0
-95.86055,36.147588,351.0
-95.860543,36.147363,352.0
-95.860535,36.147137,353.0
-95.860526,36.146911,354.0
-95.860518,36.146683,355.0
-95.860508,36.146456,356.0
-95.860498,36.14623,357.0
-95.860489,36.146004,358.0
-95.86048,36.145779,359.0
-95.860471,36.145556,360.0
-95.860463,36.145336,361.0
-95.860457,36.145117,362.0
-95.86045,36.144901,363.0
-95.860442,36.144685,364.0
-95.860434,36.144469,365.0
-95.860426,36.144254,366.0
-95.860417,36.144039,367.0
-95.860408,36.143824,368.0
-95.860401,36.143609,369.0
-95.860393,36.143395,370.0
-95.860385,36.143182,371.0
-95.860377,36.142969,372.0
-95.860368,36.142755,373.0
-95.860359,36.142542,374.0
-95.860351,36.142328,375.0
-95.860342,36.142114,376.0
-95.860332,36.141899,377.0
-95.860321,36.141685,378.0
-95.860311,36.141471,379.0
-95.860302,36.141258,380.0
-95.860294,36.141045,381.0
-95.860286,36.140833,382.0
-95.860277,36.140623,383.0
-95.860268,36.140415,384.0
-95.860259,36.14021,385.0
-95.860247,36.14001,386.0
-95.860239,36.139818,387.0
-95.860235,36.139634,388.0
-95.860234,36.139458,389.0
-95.860235,36.13929,390.0
-95.860235,36.139129,391.0
-95.860235,36.138977,392.0
-95.860233,36.138834,393.0
-95.86023,36.138699,394.0
-95.860227,36.13857,395.0
-95.860223,36.138445,396.0
-95.860218,36.138325,397.0
-95.860214,36.138212,398.0
-95.860211,36.138104,399.0
-95.86021,36.138004,400.0
-95.860217,36.137911,401.0
-95.860238,36.137822,402.0
-95.86028,36.13774,403.0
-95.860342,36.13767,404.0
-95.860422,36.137614,405.0
-95.860514,36.137572,406.0
-95.860617,36.137544,407.0
-95.860725,36.137529,408.0
-95.860837,36.137532,409.0
-95.860946,36.137552,410.0
-95.86105,36.137589,411.0
-95.861145,36.137645,412.0
-95.861222,36.137717,413.0
-95.86128,36.137798,414.0
-95.861319,36.137888,415.0
-95.861332,36.137983,416.0
-95.861319,36.138077,417.0
