0,1,2
11.043114,47.658477,1.0
11.043118,47.658474,2.0
11.043123,47.658474,3.0
11.043128,47.658477,4.0
11.043132,47.658477,5.0
11.043138,47.65848,6.0
11.043147,47.65848,7.0
11.043154,47.658486,8.0
11.043154,47.65848,17.0
11.043162,47.658486,18.0
11.043168,47.658486,19.0
11.043181,47.658486,27.0
11.043183,47.658486,28.0
11.043183,47.65849,29.0
11.043187,47.658499,30.0
11.043178,47.658499,31.0
11.043168,47.658477,35.0
11.043157,47.658474,36.0
11.043152,47.658477,37.0
11.043172,47.65847,38.0
11.043219,47.658448,46.0
11.043228,47.658451,47.0
11.043238,47.658454,48.0
11.043246,47.658464,49.0
11.043255,47.65847,50.0
11.043262,47.658477,51.0
11.043275,47.658486,52.0
11.043288,47.658496,53.0
11.043302,47.658506,54.0
11.043306,47.658512,55.0
11.043308,47.658525,56.0
11.043315,47.658534,57.0
11.043323,47.658547,58.0
11.043338,47.658554,59.0
11.043352,47.658563,60.0
11.043362,47.658573,61.0
11.043371,47.658586,62.0
11.043385,47.658592,63.0
11.043391,47.658605,64.0
11.043398,47.658614,65.0
11.043406,47.658624,66.0
11.04341,47.658634,67.0
11.043415,47.658643,68.0
11.043422,47.658653,69.0
11.04343,47.658662,70.0
11.043444,47.658669,71.0
11.043455,47.658675,72.0
11.043469,47.658685,73.0
11.043477,47.658694,74.0
11.043482,47.658707,75.0
11.043497,47.658717,76.0
11.043505,47.658726,77.0
11.043511,47.658736,78.0
11.043517,47.658749,79.0
11.043522,47.658752,80.0
11.043531,47.658768,81.0
11.043535,47.658778,82.0
11.043534,47.658784,83.0
11.043538,47.658787,103.0
11.043537,47.658797,110.0
11.043535,47.658803,111.0
11.043535,47.658806,112.0
11.043537,47.658813,113.0
11.043538,47.658822,114.0
11.04354,47.658829,115.0
11.04354,47.658842,116.0
11.043543,47.658851,117.0
11.043546,47.658867,118.0
11.043524,47.658877,129.0
11.043526,47.658886,130.0
11.043529,47.658893,131.0
11.043529,47.658906,133.0
11.04353,47.658915,134.0
11.043534,47.658928,135.0
11.043534,47.658934,136.0
11.043534,47.658944,137.0
11.043535,47.658954,138.0
11.04354,47.658966,139.0
11.043542,47.658976,140.0
11.043542,47.658989,141.0
11.043545,47.658995,142.0
11.043546,47.659008,143.0
11.043545,47.659014,144.0
11.043545,47.659027,145.0
11.043546,47.65904,146.0
11.043549,47.65905,147.0
11.04355,47.659062,151.0
11.04355,47.659069,152.0
11.043551,47.659082,153.0
11.043551,47.659091,154.0
11.043555,47.659101,155.0
11.043555,47.65911,156.0
11.043555,47.659123,157.0
11.043556,47.659133,158.0
11.043563,47.659149,159.0
11.043563,47.659155,160.0
11.043565,47.659168,161.0
11.043563,47.659181,162.0
11.043562,47.65919,163.0
11.043562,47.6592,164.0
11.043563,47.659213,165.0
11.043566,47.659222,166.0
11.043566,47.659232,167.0
11.043566,47.659245,168.0
11.043569,47.659251,169.0
11.04357,47.659267,170.0
11.043565,47.659283,171.0
11.043569,47.65929,172.0
11.043569,47.659302,173.0
11.04357,47.659312,174.0
11.043571,47.659322,175.0
11.04357,47.659328,176.0
11.043574,47.659341,177.0
11.043576,47.659347,178.0
11.043578,47.65936,179.0
11.043582,47.659366,180.0
11.043585,47.659379,181.0
11.043576,47.659382,182.0
11.043589,47.659386,183.0
11.043595,47.659392,184.0
11.043596,47.659408,185.0
11.043605,47.659418,186.0
11.04361,47.659427,187.0
11.04362,47.65944,188.0
11.043626,47.659446,189.0
11.043635,47.659453,190.0
11.043642,47.659466,191.0
11.043649,47.659472,192.0
11.043655,47.659482,193.0
11.043667,47.659491,194.0
11.043675,47.659501,195.0
11.043678,47.65951,196.0
11.043697,47.65952,197.0
11.043709,47.659526,198.0
11.043717,47.659536,199.0
11.043723,47.659546,200.0
11.04373,47.659558,201.0
11.04374,47.659565,202.0
11.043745,47.659571,203.0
11.043752,47.659584,204.0
11.043763,47.65959,205.0
11.043765,47.659603,206.0
11.043774,47.659606,207.0
11.043778,47.659616,208.0
11.043787,47.659622,209.0
11.043794,47.659635,210.0
11.043807,47.659645,211.0
11.043814,47.659658,212.0
11.043822,47.659667,213.0
11.043834,47.659677,214.0
11.04387,47.659683,215.0
11.043886,47.659696,216.0
11.04389,47.659699,217.0
11.043898,47.659709,218.0
11.043906,47.659718,219.0
11.043914,47.659725,220.0
11.043919,47.659728,221.0
11.043923,47.659738,222.0
11.043932,47.659741,223.0
11.043932,47.659747,224.0
11.043943,47.659763,226.0
11.043946,47.65977,227.0
11.04395,47.659782,228.0
11.04393,47.659789,229.0
11.043939,47.659805,230.0
11.043943,47.659814,231.0
11.043955,47.659818,232.0
11.043973,47.659821,233.0
11.043983,47.659827,234.0
11.043998,47.65984,235.0
11.044006,47.659846,236.0
11.04401,47.659859,237.016
11.044017,47.659866,238.016
11.044022,47.659875,239.016
11.044017,47.659885,241.016
11.044012,47.659898,243.016
11.044013,47.659907,245.016
11.044018,47.659917,246.016
11.044026,47.659923,247.016
11.044032,47.659936,248.016
11.044038,47.659942,249.016
11.044046,47.659949,250.016
11.044048,47.659958,251.016
11.044052,47.659965,252.016
11.04406,47.659978,253.016
11.044063,47.659984,254.016
11.04406,47.659994,255.016
11.044055,47.66,301.016
11.044057,47.660006,302.016
11.044058,47.660019,303.016
11.044058,47.660035,304.016
11.04406,47.660045,305.016
11.044058,47.660058,306.016
11.04405,47.660074,307.016
11.044046,47.660086,308.016
11.044042,47.660099,309.016
11.044035,47.660112,310.016
11.044033,47.660125,311.016
11.044033,47.660138,312.016
11.04403,47.660144,313.016
11.044026,47.660157,314.016
11.044018,47.660163,315.016
11.044006,47.660173,316.016
11.04399,47.660186,317.016
11.043972,47.660195,318.016
11.043968,47.660202,319.016
11.043962,47.660211,320.016
11.043955,47.660221,321.016
11.043946,47.660237,322.016
11.043939,47.660253,323.016
11.04393,47.660259,324.016
11.043918,47.660275,325.016
11.043913,47.660285,326.016
11.043898,47.660298,327.016
11.043886,47.66031,328.016
11.043872,47.660323,329.016
11.043866,47.660339,330.016
11.043852,47.660346,331.016
11.043842,47.660352,332.016
11.043828,47.660358,333.016
11.043812,47.660365,334.016
11.043794,47.660371,335.016
11.04378,47.660381,336.016
11.04378,47.66039,339.016
11.043774,47.66039,340.016
11.043762,47.660394,341.016
11.043748,47.6604,342.016
11.04373,47.66041,343.016
11.043714,47.660416,344.016
11.043698,47.660422,345.016
11.04368,47.660426,346.016
11.043663,47.660432,347.016
11.043649,47.660435,348.016
11.043634,47.660438,349.016
11.04362,47.660445,350.016
11.0436,47.660454,351.016
11.043583,47.660458,352.016
11.043562,47.660461,353.016
11.043546,47.660461,354.016
11.043535,47.660474,355.016
11.043518,47.660477,356.016
11.043497,47.66048,357.016
11.04348,47.66049,358.016
11.043462,47.660496,359.016
11.043444,47.660502,360.016
11.043426,47.660509,361.016
11.043418,47.660531,362.016
11.043402,47.660531,363.016
11.043383,47.660538,364.016
11.043366,47.660541,365.016
11.043352,47.660544,366.016
11.043337,47.66055,367.016
11.043323,47.660557,368.016
11.043308,47.660563,369.016
11.043297,47.660573,370.016
11.043286,47.660579,371.016
11.043283,47.660595,372.016
11.043272,47.660605,373.016
11.043263,47.660618,374.016
11.043246,47.66063,375.016
11.043235,47.660637,376.016
11.043228,47.66065,377.016
11.043228,47.660662,378.016
11.043226,47.660678,379.016
11.043226,47.660691,380.016
11.043226,47.660698,381.016
11.043232,47.660704,382.016
11.043233,47.660717,383.016
11.043235,47.66073,384.016
11.043233,47.660739,385.016
11.043233,47.660755,386.016
11.043237,47.660768,387.016
11.043242,47.660781,388.016
11.043248,47.660794,389.016
11.043248,47.6608,390.016
11.04325,47.660816,391.016
11.043266,47.660822,392.016
11.04327,47.660838,393.016
11.043273,47.660854,394.016
11.043277,47.66087,395.016
11.04328,47.660886,396.016
11.043286,47.660896,397.016
11.043292,47.660912,398.016
11.043293,47.660928,399.016
11.043286,47.66095,400.016
11.043293,47.66096,401.016
11.043295,47.660976,402.016
11.043293,47.660992,403.016
11.043297,47.661008,404.016
11.0433,47.661018,405.016
11.043302,47.661037,406.016
11.043306,47.66105,407.016
11.043286,47.661066,408.016
11.043286,47.661072,409.016
11.043286,47.661085,410.016
11.043282,47.661091,411.016
11.043278,47.661101,412.016
11.043275,47.661117,413.016
11.043277,47.661126,414.016
11.043275,47.661146,415.016
11.043277,47.661155,416.016
11.043266,47.661168,417.016
11.043263,47.661178,418.016
11.043263,47.66119,419.016
11.043268,47.66121,420.016
11.043275,47.661251,421.016
11.043262,47.66128,422.016
11.043262,47.661296,423.016
11.043263,47.661312,424.016
11.04327,47.661325,425.016
11.043275,47.661334,426.016
11.043273,47.661347,427.016
11.04327,47.661363,428.016
11.043272,47.661373,429.016
11.043263,47.661386,430.016
11.043262,47.661398,431.016
11.043258,47.661414,432.016
11.043262,47.661427,433.016
11.043262,47.661443,434.016
11.043262,47.661456,435.016
11.04326,47.661472,436.016
11.04326,47.661485,437.016
11.043262,47.661498,438.016
11.04326,47.661514,439.016
11.043258,47.66153,440.016
11.043258,47.661546,441.016
11.043253,47.661562,442.016
11.04325,47.661571,443.016
11.043248,47.661587,444.016
11.043246,47.661597,445.016
11.043243,47.66161,446.016
11.043243,47.661622,447.016
11.043243,47.661632,448.016
11.043239,47.661648,449.016
11.043235,47.661664,450.016
11.04323,47.661674,451.016
11.043218,47.66169,452.016
11.043217,47.661706,453.016
11.043206,47.661715,454.016
11.043198,47.661731,455.016
11.043192,47.661744,456.016
11.043183,47.661754,457.016
11.043181,47.66177,458.016
11.043174,47.661786,459.016
11.043168,47.661805,460.016
11.043157,47.661814,461.016
11.043142,47.661824,462.016
11.043138,47.661827,463.016
11.043141,47.661827,466.016
11.043142,47.661834,467.016
11.043137,47.661843,468.016
11.043132,47.661853,469.016
11.043132,47.661866,470.016
11.043128,47.661875,471.016
11.043125,47.661888,472.016
11.043123,47.661904,473.016
11.043125,47.661914,474.016
11.043128,47.66193,475.016
11.043134,47.661946,476.016
11.043137,47.661952,477.016
11.043148,47.661968,478.016
11.043158,47.661984,479.016
11.043174,47.662003,480.016
11.043181,47.662013,481.016
11.043188,47.662029,482.016
11.043198,47.662042,483.016
11.043206,47.662051,484.016
11.043208,47.662061,485.016
11.043218,47.662074,486.016
11.04323,47.662086,487.016
11.043242,47.662099,488.016
11.043253,47.662109,489.016
11.043266,47.662125,490.016
11.04328,47.662131,491.016
11.043295,47.662141,492.016
11.04331,47.66215,493.016
11.043326,47.66216,494.016
11.043342,47.662166,495.016
11.043359,47.662173,496.016
11.043375,47.662182,497.016
11.04339,47.662192,498.016
11.043406,47.662192,499.016
11.043422,47.662205,500.016
11.043438,47.662211,501.016
11.043454,47.662221,502.016
11.04347,47.662227,503.016
11.043486,47.66224,504.016
11.043504,47.662246,505.016
11.043525,47.662243,506.016
11.043542,47.66225,507.016
11.043555,47.662259,508.016
11.04357,47.662269,509.016
11.043583,47.662278,510.016
11.043591,47.662285,511.016
11.043603,47.662291,512.016
11.043616,47.662301,513.016
11.043634,47.66231,514.016
11.043643,47.66232,515.016
11.043655,47.66233,516.016
11.043669,47.662339,517.016
11.04368,47.662349,518.016
11.04369,47.662358,519.016
11.043702,47.662365,520.016
11.043714,47.662371,521.016
11.043728,47.662384,522.016
11.04374,47.662397,523.016
11.043748,47.662403,524.016
11.04376,47.662406,525.016
11.043774,47.662419,526.016
11.043785,47.662426,527.016
11.043797,47.662435,528.016
11.043808,47.662442,529.016
11.04382,47.662448,530.016
11.043827,47.662461,531.016
11.043837,47.662467,532.016
11.043848,47.66247,533.016
11.043863,47.662486,534.016
11.043874,47.662499,535.016
11.043883,47.662509,536.016
11.043894,47.662515,537.016
11.043903,47.662525,538.016
11.043914,47.662528,539.016
11.043926,47.662538,540.016
11.043942,47.662557,541.016
11.04395,47.662563,542.016
11.043963,47.662576,543.016
11.043973,47.662579,544.016
11.043982,47.662586,545.016
11.043993,47.662589,546.016
11.044013,47.662608,547.016
11.04403,47.662624,548.016
11.044048,47.662637,549.016
11.044066,47.662643,550.016
11.044078,47.66265,551.016
11.044093,47.66265,552.016
11.044108,47.662659,553.016
11.04412,47.662666,554.016
11.044133,47.662675,555.016
11.044146,47.662682,556.016
11.044165,47.662685,557.016
11.044182,47.662698,558.016
11.044198,47.662698,559.016
11.044211,47.662707,560.016
11.044229,47.662714,561.016
11.044243,47.66272,562.016
11.044256,47.662726,563.016
11.044271,47.662736,564.016
11.044285,47.662749,565.016
11.044314,47.662739,566.016
11.04433,47.662736,567.016
11.044347,47.662739,568.016
11.044362,47.662739,569.016
11.044374,47.662742,570.016
11.044392,47.662749,571.016
11.04441,47.662755,572.016
11.04443,47.662762,573.016
11.044447,47.662768,574.016
11.044462,47.662774,575.016
11.044478,47.662781,576.016
11.044502,47.662784,577.016
11.044507,47.662794,578.016
11.044528,47.662797,579.016
11.04455,47.6628,580.016
11.044567,47.662806,581.016
11.044583,47.662816,582.016
11.044599,47.662822,583.016
11.044617,47.662822,584.016
11.044638,47.662826,585.016
11.044658,47.662826,586.016
11.044675,47.662826,587.016
11.044698,47.662826,588.016
11.044718,47.662826,589.016
11.04473,47.662835,590.016
11.04474,47.662845,591.016
11.044755,47.662848,592.016
11.044777,47.662848,593.016
11.04479,47.662848,594.016
11.044805,47.662854,595.016
11.044818,47.662858,596.016
11.044833,47.662864,597.016
11.044851,47.662867,598.016
11.044869,47.662874,599.016
11.044878,47.662867,600.016
11.044891,47.662874,601.016
11.044904,47.66288,602.016
11.044911,47.662893,603.016
11.044917,47.662899,604.016
11.044926,47.662906,605.016
11.044938,47.662915,606.016
11.044946,47.662922,607.016
11.044956,47.662938,608.016
11.044974,47.662944,609.016
11.044983,47.662954,610.016
11.044995,47.662963,611.016
11.045005,47.662976,612.016
11.045018,47.662982,613.016
11.04503,47.662995,614.016
11.045042,47.662998,615.016
11.045055,47.663014,616.016
11.045067,47.663018,617.016
11.045075,47.663024,618.031
11.045082,47.663034,619.031
11.045095,47.66304,620.031
11.045109,47.663046,621.031
11.045123,47.663053,622.031
11.045138,47.663066,623.031
11.045154,47.663078,624.031
11.045168,47.663082,625.031
11.045182,47.663091,626.031
11.045198,47.663094,627.031
11.045214,47.663101,628.031
11.045225,47.663114,629.031
11.045238,47.663123,630.031
11.04525,47.663133,631.031
11.045262,47.663142,632.031
11.045274,47.663146,633.031
11.045286,47.663155,634.031
11.045299,47.663165,635.031
11.04531,47.663171,636.031
11.045319,47.663178,637.031
11.045328,47.663184,638.031
11.045342,47.663197,639.031
11.045357,47.663203,640.031
11.045366,47.663213,641.031
11.04538,47.663219,642.031
11.045393,47.663226,643.031
11.045406,47.663235,644.031
11.045422,47.663242,645.031
11.045435,47.663254,646.031
11.045443,47.663258,647.031
11.045453,47.663264,648.031
11.045466,47.66328,649.031
11.045477,47.66329,650.031
11.045486,47.66329,651.031
11.045497,47.663296,652.031
11.045508,47.663302,653.031
11.045522,47.663312,654.031
11.045537,47.663318,655.031
11.045551,47.663325,656.031
11.045566,47.663334,657.031
11.04558,47.663341,658.031
11.045595,47.66335,659.031
11.045609,47.663357,660.031
11.04562,47.66337,661.031
11.045634,47.663376,662.031
11.045649,47.663382,663.031
11.04566,47.663392,664.031
11.045674,47.663398,665.031
11.045689,47.663411,666.031
11.0457,47.663421,667.031
11.045706,47.663434,668.031
11.045709,47.66345,669.031
11.045698,47.663459,670.031
11.045711,47.663469,671.031
11.045734,47.663482,672.031
11.045747,47.663494,673.031
11.045762,47.663501,674.031
11.04578,47.66351,675.031
11.045792,47.663517,676.031
11.045805,47.66353,677.031
11.045818,47.663536,678.031
11.04583,47.663539,679.031
11.045838,47.663555,680.031
11.045848,47.663568,681.031
11.045862,47.663578,682.031
11.045877,47.663581,683.031
11.04589,47.663594,684.031
11.045907,47.6636,685.031
11.045914,47.66361,686.031
11.045923,47.66361,687.031
11.045927,47.663616,688.031
11.045934,47.663622,689.031
11.045947,47.663632,690.031
11.045961,47.663638,691.031
11.04597,47.663642,692.031
11.045982,47.663654,693.031
11.045992,47.663667,694.031
11.046003,47.663674,695.031
11.046014,47.66369,696.031
11.046017,47.663709,697.031
11.046019,47.663718,698.031
11.046026,47.663731,699.031
11.04603,47.663741,700.031
11.046033,47.663747,701.031
11.046037,47.663754,702.031
11.046053,47.663773,703.031
11.046066,47.663789,704.031
11.046075,47.663802,705.031
11.046082,47.663814,706.031
11.046092,47.663827,707.031
11.046098,47.663834,708.031
11.046103,47.663846,709.031
11.046112,47.663853,710.031
11.046118,47.663856,711.031
11.046128,47.663856,712.031
11.046137,47.663869,713.031
11.046146,47.663875,714.031
11.046157,47.663888,715.031
11.046162,47.663894,716.031
11.046172,47.663901,717.031
11.046166,47.66391,718.031
11.046182,47.66392,719.031
11.046191,47.66393,720.031
11.046206,47.663939,721.031
11.046225,47.663952,722.031
11.046229,47.663958,723.031
11.046231,47.663974,724.031
11.046238,47.663981,725.031
11.046246,47.663994,726.031
11.046254,47.66401,727.031
11.046257,47.664019,728.031
11.046262,47.664026,729.031
11.04627,47.664029,730.031
11.046277,47.664038,731.031
11.046284,47.664048,732.031
11.046294,47.664058,733.031
11.0463,47.664067,734.031
11.046309,47.664074,735.031
11.046314,47.66408,736.031
11.04632,47.664093,737.031
11.046329,47.664096,738.031
11.046338,47.664109,739.031
11.046345,47.664112,740.031
11.04636,47.664118,741.031
11.046374,47.664125,742.031
11.046386,47.664134,743.031
11.046411,47.664144,744.031
11.046425,47.664154,745.031
11.046429,47.664163,746.031
11.046445,47.66417,747.031
11.046454,47.664179,748.031
11.046455,47.664192,749.031
11.046462,47.664205,750.031
11.046467,47.664211,751.031
11.046474,47.664218,752.031
11.046476,47.664227,753.031
11.046485,47.66423,754.031
11.046489,47.664234,755.031
11.046496,47.664237,756.031
11.046476,47.664243,758.031
11.046465,47.664237,760.031
11.046465,47.664243,761.031
11.046465,47.66425,762.031
11.046463,47.664253,763.031
11.04647,47.664262,764.031
11.046478,47.664275,765.031
11.04648,47.664278,766.031
11.046496,47.664291,767.031
11.046495,47.664307,768.031
11.046496,47.664333,769.031
11.046496,47.664346,770.031
11.046509,47.664362,771.031
11.046502,47.664368,772.031
11.046502,47.664378,773.031
11.046487,47.664397,774.031
11.046478,47.664416,775.031
11.046474,47.664432,776.031
11.046467,47.664442,777.031
11.04646,47.664454,778.031
11.046474,47.66447,779.031
11.046467,47.664477,780.031
11.046483,47.66449,781.031
11.046492,47.664506,782.031
11.046517,47.664522,783.031
11.046514,47.664534,784.031
11.046518,47.66455,785.031
