0,1,2
30.159679,59.600576,1.0
30.159521,59.600425,2.0
30.159472,59.600367,3.0
30.159313,59.600201,4.0
30.159133,59.600038,5.0
30.158956,59.599872,6.0
30.158801,59.599706,7.0
30.158636,59.599539,8.0
30.158465,59.599369,9.0
30.158288,59.599202,10.0
30.158109,59.59903,11.0
30.157939,59.598869,12.0
30.157756,59.598703,13.0
30.157577,59.598529,14.0
30.157397,59.598359,15.0
30.157219,59.598192,16.0
30.157045,59.598026,17.0
30.156867,59.597858,18.0
30.156693,59.597692,19.0
30.156518,59.597524,20.0
30.156339,59.597355,21.0
30.156156,59.597185,22.0
30.155977,59.597019,23.0
30.155801,59.596852,24.0
30.155622,59.596683,25.0
30.155445,59.596514,26.0
30.155267,59.59635,27.0
30.155093,59.596184,28.0
30.154914,59.596016,29.0
30.154739,59.595848,30.0
30.154562,59.595681,31.0
30.154385,59.595513,32.0
30.154208,59.595346,33.0
30.154027,59.595173,34.0
30.15385,59.595003,35.0
30.15367,59.594831,36.0
30.153499,59.594658,37.0
30.153327,59.594484,38.0
30.153151,59.594311,39.0
30.152971,59.59414,40.0
30.152792,59.593964,41.0
30.152606,59.593786,42.0
30.152426,59.593611,43.0
30.152245,59.593438,44.0
30.152057,59.593261,45.0
30.151874,59.59309,46.0
30.151696,59.59292,47.0
30.151516,59.592749,48.0
30.151334,59.592591,49.0
30.151153,59.592422,50.0
30.150973,59.592251,51.0
30.150794,59.592079,52.0
30.150614,59.591904,53.0
30.150435,59.591728,54.0
30.150263,59.591554,55.0
30.150085,59.591384,56.0
30.149901,59.591223,57.0
30.149719,59.591049,58.0
30.149536,59.590881,59.0
30.149353,59.590709,60.0
30.14916,59.590537,61.0
30.148964,59.590365,62.0
30.148776,59.590204,63.0
30.14859,59.590037,64.0
30.148412,59.589865,65.0
30.148233,59.589692,66.0
30.148061,59.589519,67.0
30.147889,59.589347,68.0
30.147714,59.589172,69.0
30.147535,59.588998,70.0
30.14736,59.588826,71.0
30.147185,59.588655,72.0
30.147006,59.588482,73.0
30.146828,59.588305,74.0
30.146645,59.58813,75.0
30.146466,59.587954,76.0
30.146291,59.587779,77.0
30.14611,59.587607,78.0
30.145931,59.587429,79.0
30.145756,59.587261,80.0
30.145575,59.587088,81.0
30.145395,59.586918,82.0
30.145221,59.586753,83.0
30.145053,59.586591,84.0
30.144883,59.586427,85.0
30.144711,59.586262,86.0
30.144544,59.586098,87.0
30.144375,59.585936,88.0
30.144207,59.585776,89.0
30.144042,59.585617,90.0
30.143882,59.58546,91.0
30.143718,59.585304,92.0
30.143551,59.585146,93.0
30.143387,59.584987,94.0
30.143223,59.584829,95.0
30.143057,59.584669,96.0
30.142894,59.584511,97.0
30.142727,59.584354,98.0
30.142563,59.584197,99.0
30.1424,59.584042,100.0
30.142235,59.583889,101.0
30.142079,59.583732,102.0
30.141926,59.58358,103.0
30.141772,59.583432,104.0
30.14162,59.583283,105.0
30.141468,59.583134,106.0
30.141318,59.582987,107.0
30.14117,59.582844,108.0
30.141032,59.582706,109.0
30.140893,59.582573,110.0
30.140757,59.582443,111.0
30.140624,59.582317,112.0
30.140498,59.582196,113.0
30.140384,59.582085,114.0
30.140274,59.581978,115.0
30.140166,59.581873,116.0
30.140057,59.581769,117.0
30.139948,59.581665,118.0
30.139837,59.581561,119.0
30.139727,59.58146,120.0
30.139614,59.581358,121.0
30.139503,59.581253,122.0
30.1394,59.581152,123.0
30.139294,59.581048,124.0
30.139188,59.580946,125.0
30.139076,59.580837,126.0
30.138965,59.580729,127.0
30.138854,59.580618,128.0
30.138741,59.580506,129.0
30.138626,59.580396,130.0
30.138499,59.580286,131.0
30.138359,59.580185,132.0
30.138201,59.58009,133.0
30.138036,59.580002,134.0
30.137879,59.579912,135.0
30.137735,59.579815,136.0
30.137619,59.579714,137.0
30.137517,59.579608,138.0
30.137425,59.579498,139.0
30.137316,59.579395,140.0
30.137193,59.579297,141.0
30.137049,59.579208,142.0
30.136904,59.579129,143.0
30.136755,59.579054,144.0
30.136615,59.57898,145.0
30.136489,59.578914,146.0
30.136376,59.578857,147.0
30.136282,59.578805,148.0
30.136209,59.578764,149.0
30.136151,59.578734,150.0
30.136114,59.578716,151.0
30.136083,59.578703,152.0
30.136059,59.578695,153.0
30.136044,59.57869,154.0
30.136035,59.578685,155.0
30.13603,59.578683,156.0
30.136029,59.578684,157.0
30.136023,59.578687,158.0
30.136015,59.578687,159.0
30.136,59.578686,160.0
30.13597,59.578675,161.0
30.135971,59.578655,162.0
30.135924,59.578638,163.0
30.13587,59.578614,164.0
30.135812,59.578587,165.0
30.135766,59.578559,166.0
30.135712,59.578528,167.0
30.135647,59.578493,168.0
30.135576,59.578455,169.0
30.135487,59.578412,170.0
30.135399,59.578367,171.0
30.135306,59.57832,172.0
30.135213,59.578271,173.0
30.135122,59.578222,174.0
30.135039,59.578183,175.0
30.134972,59.578141,176.0
30.134889,59.578117,177.0
30.134823,59.578095,178.0
30.134777,59.578066,179.0
30.134729,59.578045,180.0
30.134705,59.578026,181.0
30.134683,59.578014,182.0
30.134668,59.57801,183.0
30.134647,59.578011,184.0
30.134636,59.578012,185.0
30.134627,59.578014,186.0
30.134626,59.578014,187.0
30.134626,59.578014,188.0
30.134626,59.578014,189.0
30.134626,59.578013,190.0
30.134627,59.578013,191.0
30.134626,59.578013,192.0
30.134626,59.578014,193.0
30.134626,59.578013,194.0
30.134626,59.578013,195.0
30.134626,59.578013,196.0
30.134627,59.578013,197.0
30.134627,59.578012,198.0
30.134627,59.578012,199.0
30.134627,59.578012,200.0
30.134627,59.578012,201.0
30.134626,59.578012,202.0
30.134626,59.578012,203.0
30.134625,59.578012,204.0
30.134624,59.578012,205.0
30.134624,59.578012,206.0
30.134623,59.578012,207.0
30.134623,59.578012,208.0
30.134623,59.578012,209.0
30.134621,59.578011,210.0
30.134612,59.578006,211.0
30.134595,59.577996,212.0
30.134571,59.577981,213.0
30.134539,59.577964,214.0
30.134501,59.577942,215.0
30.13446,59.577917,216.0
30.134417,59.577891,217.0
30.134374,59.577863,218.0
30.134331,59.577838,219.0
30.13428,59.577812,220.0
30.134228,59.577783,221.0
30.13417,59.577752,222.0
30.134112,59.577717,223.0
30.134049,59.57768,224.0
30.133983,59.577645,225.0
30.133918,59.57761,226.0
30.133855,59.577574,227.0
30.133783,59.577536,228.0
30.133707,59.577493,229.0
30.133628,59.577453,230.0
30.133548,59.577411,231.0
30.133465,59.577371,232.0
30.133378,59.57733,233.0
30.133288,59.577282,234.0
30.133196,59.57723,235.0
30.133095,59.577175,236.0
30.13299,59.577122,237.0
30.132881,59.577064,238.0
30.132772,59.577002,239.0
30.132647,59.57695,240.0
30.132516,59.576897,241.0
30.132377,59.576849,242.0
30.132234,59.576801,243.0
30.132093,59.576749,244.0
30.131955,59.576694,245.0
30.131831,59.576634,246.0
30.131716,59.57657,247.0
30.131629,59.576501,248.0
30.131553,59.576428,249.0
30.131481,59.576356,250.0
30.131406,59.576285,251.0
30.131317,59.57622,252.0
30.13121,59.576159,253.0
30.131099,59.5761,254.0
30.130981,59.576042,255.0
30.130858,59.575977,256.0
30.130738,59.575912,257.0
30.130609,59.575845,258.0
30.130483,59.575779,259.0
30.130359,59.575714,260.0
30.130247,59.575653,261.0
30.130146,59.575596,262.0
30.13006,59.575544,263.0
30.129986,59.5755,264.0
30.129921,59.575467,265.0
30.129864,59.575438,266.0
30.129817,59.575413,267.0
30.129779,59.575393,268.0
30.129749,59.575376,269.0
30.129731,59.575367,270.0
30.129717,59.575363,271.0
30.129708,59.575357,272.0
30.129702,59.575353,273.0
30.129688,59.575355,274.0
30.129684,59.575354,275.0
30.129685,59.575354,276.0
30.129684,59.575354,277.0
30.129685,59.575354,278.0
30.129683,59.575354,279.0
30.129683,59.575354,280.0
30.129684,59.575354,281.0
