0,1,2
24.40072,60.45267,1.0
24.40072,60.45267,3.0
24.40072,60.45267,7.0
24.400781,60.452668,8.0
24.400877,60.452653,9.0
24.401466,60.452528,13.0
24.402275,60.452363,17.0
24.402883,60.452245,20.0
24.403474,60.452167,23.0
24.403857,60.452112,25.0
24.404033,60.45207,26.0
24.404184,60.452014,27.0
24.404307,60.451946,28.0
24.404402,60.451867,29.0
24.404468,60.451777,30.0
24.404512,60.451685,31.0
24.404544,60.451592,32.0
24.404569,60.451497,33.0
24.404606,60.451402,34.0
24.404659,60.451309,35.0
24.404941,60.450937,39.0
24.405021,60.450843,40.0
24.405299,60.45055,43.0
24.405423,60.450453,44.0
24.40557,60.45036,45.0
24.405739,60.450272,46.0
24.405928,60.450191,47.0
24.406126,60.450115,48.0
24.40633,60.450042,49.0
24.406928,60.449813,52.0
24.407101,60.449734,53.0
24.407628,60.449407,57.0
24.407725,60.44935,58.0
24.407822,60.449313,59.0
24.40793,60.4493,60.0
24.408054,60.449313,61.0
24.40819,60.449348,62.0
24.408323,60.449398,63.0
24.408455,60.449457,64.0
24.409188,60.449854,69.0
24.410028,60.450366,75.0
24.410791,60.450931,81.0
24.411055,60.451103,83.0
24.412227,60.451727,91.0
24.413318,60.452064,97.0
24.414764,60.45245,105.0
24.414913,60.452501,106.0
24.415038,60.452559,107.0
24.415142,60.452627,108.0
24.41523,60.452708,109.0
24.415302,60.452802,110.0
24.41537,60.452899,111.0
24.416083,60.453858,121.0
24.416695,60.454364,127.0
24.416816,60.45443,128.0
24.416947,60.454486,129.0
24.417086,60.454536,130.0
24.417225,60.45458,131.0
24.417367,60.454618,132.0
24.417517,60.45465,133.0
24.417673,60.454676,134.0
24.417836,60.454697,135.0
24.418007,60.454711,136.0
24.418176,60.45472,137.0
24.419466,60.45478,145.0
24.419619,60.454798,146.0
24.419769,60.454826,147.0
24.420239,60.454932,150.0
24.420413,60.454957,151.0
24.421482,60.455085,157.0
24.421651,60.455119,158.0
24.421813,60.455158,159.0
24.422583,60.455384,165.0
24.422679,60.455414,167.0
24.422673,60.455426,168.0
24.422672,60.455432,174.0
24.42265,60.455435,181.0
24.422623,60.455435,182.0
24.422596,60.455431,183.0
24.422557,60.45542,184.0
24.422495,60.455397,185.0
24.422414,60.455369,186.0
24.422325,60.455343,187.0
24.421722,60.455155,192.0
24.420943,60.455025,197.0
24.419999,60.454887,203.0
24.419582,60.454791,206.0
24.419438,60.454774,207.0
24.419292,60.454766,208.0
24.419145,60.454765,209.0
24.418997,60.454765,210.0
24.418058,60.454713,216.0
24.417167,60.454577,222.0
24.416759,60.454432,225.0
24.416642,60.45437,226.0
24.416538,60.454302,227.0
24.416443,60.454228,228.0
24.416352,60.454152,229.0
24.415715,60.453487,237.0
24.415064,60.452607,247.0
24.414962,60.452541,248.0
24.414837,60.452486,249.0
24.414694,60.452435,250.0
24.414537,60.452386,251.0
24.414369,60.45234,252.0
24.412828,60.451938,261.0
24.411756,60.451524,268.0
24.410624,60.450854,277.0
24.410288,60.450604,280.0
24.409461,60.450049,287.0
24.408444,60.449483,295.0
24.407995,60.449299,299.0
24.407937,60.449258,300.0
24.407931,60.449212,301.0
24.407967,60.449163,302.0
24.408032,60.44911,303.0
24.408116,60.449051,304.0
