0,1,2
-8.449447,40.584569,1.0
-8.449388,40.584708,2.0
-8.449216,40.585046,5.0
-8.449173,40.58518,6.0
-8.449135,40.585309,7.0
-8.449103,40.585465,8.0
-8.449071,40.585604,9.0
-8.449049,40.585749,10.0
-8.449039,40.585899,11.0
-8.449033,40.586044,12.0
-8.449039,40.586194,13.0
-8.449049,40.586339,14.0
-8.449071,40.586495,15.0
-8.449189,40.586956,18.0
-8.449243,40.587106,19.0
-8.449307,40.587273,20.0
-8.449382,40.587439,21.0
-8.449463,40.5876,22.0
-8.449564,40.587761,23.0
-8.449666,40.587911,24.0
-8.449774,40.588061,25.0
-8.449892,40.588206,26.0
-8.450015,40.588351,27.0
-8.450149,40.588496,28.0
-8.450573,40.588898,31.0
-8.450729,40.589021,32.0
-8.450868,40.589145,33.0
-8.451013,40.589263,34.0
-8.451158,40.589381,35.0
-8.451297,40.589494,36.0
-8.451437,40.589606,37.0
-8.451571,40.589713,38.0
-8.4517,40.589821,39.0
-8.451828,40.589923,40.0
-8.451946,40.590024,41.0
-8.45229,40.59032,44.0
-8.452402,40.590416,45.0
-8.452515,40.590507,46.0
-8.452622,40.590593,47.0
-8.45273,40.590684,48.0
-8.452832,40.59077,49.0
-8.452939,40.590856,50.0
-8.453046,40.590936,51.0
-8.453159,40.591028,52.0
-8.453271,40.591119,53.0
-8.453379,40.591205,54.0
-8.453727,40.591484,57.0
-8.45384,40.591575,58.0
-8.453953,40.591671,59.0
-8.45406,40.591763,60.0
-8.454173,40.591843,61.0
-8.454285,40.591929,62.0
-8.454382,40.592015,63.0
-8.45451,40.592127,64.0
-8.454645,40.592224,65.0
-8.454763,40.592326,66.0
-8.454891,40.592428,67.0
-8.455245,40.592723,70.0
-8.455353,40.592825,71.0
-8.455465,40.592932,72.0
-8.455567,40.593039,73.0
-8.455669,40.593152,74.0
-8.455766,40.593259,75.0
-8.455868,40.593372,76.0
-8.455975,40.593479,77.0
-8.456082,40.593597,78.0
-8.456179,40.59371,79.0
-8.456275,40.593823,80.0
-8.456549,40.594155,83.0
-8.456619,40.594252,84.0
-8.456678,40.594343,85.0
-8.45671,40.594413,86.0
-8.456748,40.59438,87.0
-8.456774,40.594413,88.0
-8.45678,40.594445,89.0
-8.456796,40.594477,91.0
-8.456801,40.594504,92.0
-8.456812,40.594525,93.0
-8.456839,40.594659,96.0
-8.456865,40.594708,97.0
-8.456908,40.59474,98.0
-8.456967,40.594761,99.0
-8.457043,40.594761,100.0
-8.457107,40.594745,101.0
-8.457177,40.594708,102.0
-8.457246,40.594665,103.0
-8.457332,40.594622,104.0
-8.457439,40.594579,105.0
-8.457563,40.594536,106.0
-8.457971,40.59444,109.0
-8.458115,40.594407,110.0
-8.45826,40.594375,111.0
-8.458405,40.594338,112.0
-8.458545,40.594305,113.0
-8.458689,40.594273,114.0
-8.458845,40.594246,115.0
-8.459001,40.59422,116.0
-8.459156,40.594203,117.0
-8.459322,40.594187,118.0
-8.459494,40.594177,119.0
-8.460004,40.594182,122.0
-8.46017,40.594187,123.0
-8.460336,40.594193,124.0
-8.460503,40.594198,125.0
-8.460674,40.594203,126.0
-8.460846,40.594209,127.0
-8.461018,40.594214,128.0
-8.461184,40.59422,129.0
-8.461339,40.59422,130.0
-8.4615,40.594225,131.0
-8.461656,40.59422,132.0
-8.462133,40.594209,135.0
-8.4623,40.59422,136.0
-8.462461,40.59423,137.0
-8.462621,40.594241,138.0
-8.462777,40.594257,139.0
-8.462943,40.594284,140.0
-8.463104,40.5943,141.0
-8.463271,40.594327,142.0
-8.463437,40.594348,143.0
-8.463598,40.594386,144.0
-8.463759,40.594423,145.0
-8.464263,40.594563,148.0
-8.464429,40.594617,149.0
-8.464596,40.594665,150.0
-8.464762,40.594713,151.0
-8.464923,40.594761,152.0
-8.465073,40.59481,153.0
-8.465218,40.594858,154.0
-8.465347,40.594906,155.0
-8.465459,40.59496,156.0
-8.465561,40.595013,157.0
-8.465631,40.595083,158.0
-8.465878,40.595228,161.0
-8.465985,40.595228,162.0
-8.466082,40.595223,163.0
-8.466189,40.595212,164.0
-8.466296,40.595217,165.0
-8.466403,40.595233,166.0
-8.466527,40.59526,167.0
-8.466645,40.595282,168.0
-8.466779,40.595303,169.0
-8.466908,40.595319,170.0
-8.467047,40.59533,171.0
-8.467487,40.59533,174.0
-8.467643,40.595314,175.0
-8.467798,40.595298,176.0
-8.467965,40.595282,177.0
-8.468136,40.59526,178.0
-8.468302,40.595239,179.0
-8.468474,40.595217,180.0
-8.468651,40.595196,181.0
-8.468823,40.59518,182.0
-8.469005,40.595158,183.0
-8.469182,40.595137,184.0
-8.469751,40.595078,187.0
-8.469944,40.595051,188.0
-8.470142,40.59503,189.0
-8.470341,40.595008,190.0
-8.470545,40.594987,191.0
-8.470738,40.59496,192.0
-8.470936,40.594938,193.0
-8.471129,40.594917,194.0
-8.471328,40.59489,195.0
-8.471521,40.594874,196.0
-8.47173,40.594869,197.0
-8.472245,40.59482,200.0
-8.472412,40.594783,201.0
-8.472567,40.594761,202.0
-8.47275,40.59474,203.0
-8.47291,40.594718,204.0
-8.473071,40.594702,205.0
-8.473254,40.594702,206.0
-8.473409,40.594702,207.0
-8.47356,40.594676,208.0
-8.473699,40.594649,209.0
-8.473828,40.594633,210.0
-8.47416,40.594606,213.0
-8.474268,40.594611,214.0
-8.474364,40.594633,215.0
-8.474471,40.594654,216.0
-8.474584,40.594665,217.0
-8.474692,40.594665,218.0
-8.474804,40.594654,219.0
-8.474906,40.594643,220.0
-8.475003,40.594606,221.0
-8.475088,40.594563,222.0
-8.475158,40.594509,223.0
-8.475185,40.594311,226.0
-8.475131,40.594268,227.0
-8.475051,40.594236,228.0
-8.47496,40.594214,229.0
-8.474852,40.594203,230.0
-8.474751,40.594203,231.0
-8.474649,40.594209,232.0
-8.474573,40.594241,233.0
-8.474477,40.594305,234.0
-8.474402,40.594364,235.0
-8.474337,40.594434,236.0
-8.474391,40.594622,239.0
-8.47445,40.594659,240.0
-8.474573,40.594665,241.0
-8.474692,40.59467,242.0
-8.474799,40.594665,243.0
-8.474906,40.594643,244.0
-8.475008,40.594611,245.0
-8.475105,40.594558,246.0
-8.475196,40.594499,247.0
-8.475287,40.59444,248.0
-8.475394,40.594391,249.0
-8.47577,40.5943,252.0
-8.475909,40.594295,253.0
-8.476059,40.594295,254.0
-8.476215,40.594295,255.0
-8.47637,40.594305,256.0
-8.476532,40.594311,257.0
-8.476687,40.594321,258.0
-8.476848,40.594332,259.0
-8.477014,40.594343,260.0
-8.477175,40.594354,261.0
-8.477341,40.59437,262.0
-8.47783,40.594407,265.0
-8.477991,40.594423,266.0
-8.478151,40.594434,267.0
-8.478318,40.59445,268.0
-8.478479,40.594461,269.0
-8.478645,40.594477,270.0
-8.478817,40.594493,271.0
-8.478983,40.594509,272.0
-8.479155,40.59452,273.0
-8.479321,40.594536,274.0
-8.479493,40.594547,275.0
-8.480013,40.594584,278.0
-8.48019,40.594595,279.0
-8.480367,40.594611,280.0
-8.480549,40.594627,281.0
-8.480737,40.594643,282.0
-8.480914,40.594659,283.0
-8.481097,40.59467,284.0
-8.481279,40.594681,285.0
-8.481472,40.594697,286.0
-8.481665,40.594713,287.0
-8.481848,40.594724,288.0
-8.482416,40.594767,291.0
-8.482604,40.594783,292.0
-8.482792,40.594804,293.0
-8.48298,40.594815,294.0
-8.483167,40.594831,295.0
-8.48336,40.594842,296.0
-8.483553,40.594858,297.0
-8.483741,40.594869,298.0
-8.483929,40.594885,299.0
-8.484111,40.594901,300.0
-8.484299,40.594912,301.0
-8.484873,40.59496,304.0
-8.485061,40.594976,305.0
-8.485259,40.594981,306.0
-8.485452,40.594992,307.0
-8.48564,40.595008,308.0
-8.485828,40.595024,309.0
-8.486016,40.595046,310.0
-8.486204,40.595062,311.0
-8.486397,40.595078,312.0
-8.486584,40.595094,313.0
-8.486778,40.595105,314.0
-8.487335,40.595153,317.0
-8.487518,40.595164,318.0
-8.4877,40.59518,319.0
-8.487883,40.595191,320.0
-8.488065,40.595196,321.0
-8.488242,40.595191,322.0
-8.488419,40.595185,323.0
-8.488591,40.595174,324.0
-8.488762,40.595158,325.0
-8.488939,40.595142,326.0
-8.489122,40.595126,327.0
-8.489664,40.595067,330.0
-8.489819,40.595062,331.0
-8.489991,40.595051,332.0
-8.490157,40.59503,333.0
-8.490313,40.595008,334.0
-8.490468,40.594987,335.0
-8.490624,40.594965,336.0
-8.490779,40.594949,337.0
-8.490935,40.594933,338.0
-8.491064,40.594912,339.0
-8.491192,40.594895,340.0
-8.491477,40.59474,343.0
-8.491573,40.594681,344.0
-8.491681,40.594617,345.0
-8.491799,40.594558,346.0
-8.491911,40.594493,347.0
-8.492029,40.594429,348.0
-8.492147,40.594364,349.0
-8.492271,40.5943,350.0
-8.492389,40.59423,351.0
-8.492507,40.594166,352.0
-8.492635,40.594096,353.0
-8.492973,40.593908,356.0
-8.493081,40.593833,357.0
-8.493188,40.593747,358.0
-8.493263,40.593651,359.0
-8.49337,40.593554,360.0
-8.493462,40.593463,361.0
-8.493558,40.593377,362.0
-8.493649,40.593286,363.0
-8.493746,40.5932,364.0
-8.493853,40.593131,365.0
-8.493971,40.593061,366.0
-8.494336,40.592868,369.0
-8.494459,40.592809,370.0
-8.494588,40.592755,371.0
-8.494717,40.592696,372.0
-8.494846,40.592642,373.0
-8.494974,40.592589,374.0
-8.495092,40.592535,375.0
-8.495216,40.592487,376.0
-8.495339,40.592433,377.0
-8.495463,40.592379,378.0
-8.495586,40.592326,379.0
-8.495929,40.592154,382.0
-8.496031,40.592084,383.0
-8.496138,40.59202,384.0
-8.496246,40.59195,385.0
-8.496348,40.591881,386.0
-8.49645,40.591816,387.0
-8.496552,40.591752,388.0
-8.496648,40.591693,389.0
-8.496745,40.591628,390.0
-8.496836,40.591559,391.0
-8.496916,40.591484,392.0
-8.497093,40.591215,395.0
-8.497125,40.591113,396.0
-8.497147,40.591012,397.0
-8.497168,40.590904,398.0
-8.497184,40.590797,399.0
-8.497201,40.590684,400.0
-8.497222,40.590572,401.0
-8.497243,40.590464,402.0
-8.49727,40.590357,403.0
-8.497286,40.590261,404.0
-8.497313,40.590164,405.0
-8.49748,40.589917,408.0
-8.497571,40.589858,409.0
-8.497667,40.589805,410.0
-8.497758,40.589746,411.0
-8.497844,40.589687,412.0
-8.497919,40.589633,413.0
-8.497984,40.589579,414.0
-8.498048,40.58952,415.0
-8.498112,40.589456,416.0
-8.498129,40.589381,417.0
-8.49815,40.589306,418.0
-8.498182,40.589064,421.0
-8.498112,40.588979,422.0
-8.498059,40.588893,423.0
-8.498,40.588807,424.0
-8.497941,40.588716,425.0
-8.497877,40.58863,426.0
-8.497807,40.588544,427.0
-8.497737,40.588464,428.0
-8.497678,40.588378,429.0
-8.497614,40.588297,430.0
-8.497549,40.588217,431.0
-8.497388,40.588002,434.0
-8.49734,40.587938,435.0
-8.497286,40.587868,436.0
-8.497249,40.587804,437.0
-8.497243,40.587734,438.0
-8.497238,40.587675,439.0
-8.497249,40.587627,440.0
-8.497276,40.587578,441.0
-8.497319,40.587536,442.0
-8.497362,40.587498,443.0
-8.49741,40.587471,444.0
-8.497522,40.587423,447.0
-8.497565,40.587423,449.0
-8.497603,40.587434,451.0
-8.49763,40.587439,452.0
