0,1,2
39.201332,51.727058,2.0
39.20142,51.727047,4.0
39.2015,51.727024,7.0
39.20153,51.726967,9.0
39.201488,51.726891,11.0
39.201473,51.726837,12.0
39.201462,51.726765,14.0
39.201458,51.726704,17.0
39.201458,51.726654,19.0
39.201443,51.726589,22.0
39.201435,51.726532,24.0
39.201435,51.726479,26.0
39.201435,51.726425,28.0
39.201435,51.726357,30.0
39.20142,51.726265,32.0
39.20142,51.7262,34.0
39.201408,51.726143,36.0
39.201389,51.72607,38.0
39.20134,51.726009,40.0
39.201275,51.725983,41.0
39.201191,51.725967,42.0
39.20108,51.72596,43.0
39.200954,51.725956,44.0
39.200809,51.725948,45.0
39.200661,51.725945,46.0
39.200516,51.725937,47.0
39.200367,51.725929,48.0
39.200214,51.725922,49.0
39.200047,51.725918,50.0
39.199871,51.725914,51.0
39.199699,51.72591,52.0
39.199532,51.725899,53.0
39.199368,51.725891,54.0
39.199207,51.725883,55.0
39.199047,51.725883,56.0
39.198879,51.725876,57.0
39.198711,51.725872,58.0
39.198532,51.725872,59.0
39.198345,51.725876,60.0
39.198174,51.725883,61.0
39.198006,51.725906,62.0
39.197845,51.725937,63.0
39.197716,51.725986,64.0
39.197605,51.726055,65.0
39.197514,51.726143,66.0
39.197449,51.72625,67.0
39.197392,51.72636,68.0
39.19733,51.726479,69.0
39.197266,51.726589,70.0
39.197182,51.726688,71.0
39.19709,51.726772,72.0
39.196983,51.726837,73.0
39.196846,51.726871,74.0
39.19669,51.726879,75.0
39.19651,51.726875,76.0
39.196323,51.726871,77.0
39.196125,51.726864,78.0
39.195911,51.72686,79.0
39.195694,51.726852,80.0
39.195469,51.726845,81.0
39.195229,51.726833,82.0
39.194981,51.726826,83.0
39.194721,51.726818,84.0
39.19445,51.726807,85.0
39.194172,51.726795,86.0
39.19389,51.72678,87.0
39.193607,51.726772,88.0
39.193325,51.726761,89.0
39.193031,51.726746,90.0
39.192734,51.72673,91.0
39.192432,51.726719,92.0
39.192131,51.726704,93.0
39.191818,51.726692,94.0
39.191502,51.726677,95.0
39.191185,51.726662,96.0
39.190865,51.726646,97.0
39.19054,51.726631,98.0
39.190208,51.726616,99.0
39.189884,51.726601,100.0
39.18956,51.726585,101.0
39.18924,51.726574,102.0
39.188908,51.726566,103.0
39.188576,51.726555,104.0
39.188236,51.72654,105.0
39.187897,51.726524,106.0
39.187565,51.726509,107.0
39.18726,51.726494,108.0
39.18697,51.726486,109.0
39.186699,51.726479,110.0
39.18644,51.726467,111.0
39.186184,51.726456,112.0
39.185936,51.726452,113.0
39.185688,51.72644,114.0
39.185448,51.726433,115.0
39.185211,51.726425,116.0
39.184978,51.726414,117.0
39.18475,51.726406,118.0
39.184525,51.726398,119.0
39.184303,51.726387,120.0
39.184086,51.726379,121.0
39.183872,51.726372,122.0
39.183662,51.726364,123.0
39.183456,51.726357,124.0
39.183254,51.726349,125.0
39.183056,51.726345,126.0
39.182858,51.726337,127.0
39.182667,51.726334,128.0
39.18248,51.726322,129.0
39.182297,51.726315,130.0
39.182114,51.726307,131.0
39.181934,51.726299,132.0
39.181755,51.726295,133.0
39.181583,51.726284,134.0
39.181412,51.726276,135.0
39.18124,51.726269,136.0
39.181076,51.726265,137.0
39.180916,51.726257,138.0
39.180759,51.726254,139.0
39.180603,51.72625,140.0
39.18045,51.72625,141.0
39.180298,51.72625,142.0
39.180157,51.72625,143.0
39.180019,51.726246,144.0
39.17989,51.726246,145.0
39.179764,51.72625,146.0
39.179646,51.72625,147.0
39.179543,51.72625,148.0
39.179459,51.726254,149.0
39.179325,51.726269,151.0
39.179195,51.726318,153.0
39.179134,51.726357,154.0
39.179081,51.72641,155.0
39.179035,51.726479,156.0
39.179008,51.726559,157.0
39.179001,51.726654,158.0
39.178989,51.726757,159.0
39.178978,51.726868,160.0
39.178967,51.726978,161.0
39.178959,51.727089,162.0
39.178947,51.727203,163.0
39.17894,51.727325,164.0
39.178928,51.727448,165.0
39.178917,51.727581,166.0
39.178913,51.727718,167.0
39.178909,51.727863,168.0
39.178913,51.728001,169.0
39.178913,51.728138,170.0
39.178917,51.728275,171.0
39.178917,51.728424,172.0
39.178921,51.728573,173.0
39.178928,51.728733,174.0
39.17894,51.728897,175.0
39.178951,51.729065,176.0
39.178967,51.72924,177.0
39.178986,51.729412,178.0
39.179012,51.72958,179.0
39.179039,51.729748,180.0
39.179073,51.729908,181.0
39.179111,51.730068,182.0
39.17915,51.730221,183.0
39.179188,51.730377,184.0
39.179226,51.730534,185.0
39.179272,51.73069,186.0
39.179314,51.730846,187.0
39.179359,51.730999,188.0
39.179409,51.731155,189.0
39.179462,51.731319,190.0
39.179516,51.731483,191.0
39.179569,51.731647,192.0
39.179626,51.731819,193.0
39.179688,51.731991,194.0
39.179749,51.732155,195.0
39.179806,51.732307,196.0
39.179848,51.732441,197.0
39.179878,51.732544,198.0
39.179905,51.732635,199.0
39.179928,51.732716,200.0
39.179932,51.732784,201.0
