0,1,2
18.718071,50.018677,1.0
18.717892,50.018745,2.0
18.717714,50.01881,3.0
18.717541,50.018875,4.0
18.717373,50.01894,5.0
18.717047,50.019066,7.0
18.716888,50.019127,8.0
18.716732,50.019184,9.0
18.716576,50.019245,10.0
18.716419,50.019306,11.0
18.71627,50.019363,12.0
18.71612,50.019421,13.0
18.715969,50.019478,14.0
18.715816,50.019535,15.0
18.715664,50.019592,16.0
18.715509,50.019653,17.0
18.715357,50.019711,18.0
18.715206,50.019764,19.0
18.715059,50.019821,20.0
18.714912,50.019878,21.0
18.714769,50.019928,22.0
18.714626,50.019974,23.0
18.714478,50.020016,24.0
18.714325,50.020054,25.0
18.714163,50.020084,26.0
18.714001,50.020115,27.0
18.713667,50.02018,28.0
18.713503,50.02021,30.0
18.713345,50.020245,31.0
18.71319,50.020279,32.0
18.713037,50.020321,33.0
18.712896,50.020367,34.0
18.712759,50.020424,35.0
18.712627,50.020493,36.0
18.712498,50.020569,37.0
18.712374,50.020657,38.0
18.71225,50.020741,39.0
18.712126,50.020824,40.0
18.711996,50.020905,41.0
18.711861,50.020981,42.0
18.711718,50.021053,43.0
18.711563,50.021126,44.0
18.711407,50.021194,45.0
18.71125,50.021263,46.0
18.711094,50.021332,47.0
18.710941,50.021404,48.0
18.710791,50.021473,49.0
18.710642,50.021538,50.0
18.710493,50.021603,51.0
18.710342,50.021664,52.0
18.710197,50.021729,53.0
18.710051,50.02179,54.0
18.709906,50.021854,55.0
18.709764,50.021919,56.0
18.709627,50.021984,57.0
18.709484,50.022041,58.0
18.709343,50.022091,59.0
18.709198,50.022133,60.0
18.709049,50.022163,61.0
18.708899,50.022186,62.0
18.708754,50.022202,63.0
18.708624,50.022217,64.0
18.708509,50.022224,65.0
18.708303,50.022243,66.0
18.708235,50.022251,67.0
18.708166,50.022255,69.0
18.708097,50.022266,70.0
18.708025,50.022278,71.0
18.707964,50.022289,72.0
18.707912,50.022301,73.0
18.707872,50.022312,74.0
18.70784,50.02232,75.0
18.707817,50.022331,76.0
18.707808,50.022339,77.0
18.707808,50.022339,78.0
18.707808,50.022339,79.0
18.707808,50.022339,80.0
18.707808,50.022339,81.0
18.707808,50.022339,82.0
18.707808,50.022339,83.0
18.707808,50.022339,84.0
18.707808,50.022339,85.0
18.707808,50.022339,86.0
18.707808,50.022339,87.0
18.707806,50.022339,88.0
18.707806,50.022339,89.0
18.707806,50.022339,90.0
18.707806,50.022339,91.0
18.707808,50.022339,93.0
18.707808,50.022339,94.0
18.707808,50.022335,95.0
18.707808,50.022335,96.0
18.707796,50.022343,97.0
18.707781,50.022358,98.0
18.707764,50.022388,99.0
18.70776,50.022442,100.0
18.707762,50.022491,101.0
18.707762,50.02256,102.0
18.707764,50.02264,103.0
18.707764,50.022736,104.0
18.707762,50.022835,105.0
18.70776,50.022938,106.0
